log_id,aircraft_id,technician_id,maintenance_type,status,cost_usd,duration_hours,log_date,parts_replaced,notes,year,quarter,failure_within_30d
LOG-37747,AC-0021,TECH-0054,Tire & Brake Replacement,complete,3315.0,2.6,2023-04-06,3,All systems nominal post-maintenance,2023,2,0
LOG-37748,AC-0028,TECH-0015,Engine Inspection,complete,23424.0,9.8,2023-04-06,2,Replaced worn components — within tolerance,2023,2,0
LOG-37749,AC-0032,TECH-0139,Fuel System Check,failed,4881.0,67.9,2023-04-06,5,Follow-up inspection required within 30 days,2023,2,1
LOG-37750,AC-0103,TECH-0009,Avionics Check,complete,8364.0,12.8,2023-04-06,7,Issue found during inspection — escalated,2023,2,0
LOG-37751,AC-0026,TECH-0196,Software Update,complete,683.0,12.3,2023-04-06,11,No notes provided,2023,2,0
LOG-37752,AC-0145,TECH-0003,Landing Gear Service,complete,10716.0,5.6,2023-04-07,3,No notes provided,2023,2,0
LOG-37753,AC-0116,TECH-0013,Structural Inspection,failed,2071.0,62.3,2023-04-07,1,Emergency repair required — grounded aircraft,2023,2,1
LOG-37754,AC-0093,TECH-0096,Software Update,complete,1168.0,9.8,2023-04-07,4,Routine check completed successfully,2023,2,0
LOG-37755,AC-0030,TECH-0006,Structural Inspection,complete,7407.0,12.3,2023-04-07,1,Issue found during inspection — escalated,2023,2,0
LOG-37756,AC-0121,TECH-0129,Avionics Check,complete,9412.0,10.3,2023-04-07,7,Routine check completed successfully,2023,2,0
LOG-37757,AC-0005,TECH-0133,Landing Gear Service,complete,6123.0,11.0,2023-04-07,1,No notes provided,2023,2,0
LOG-37758,AC-0118,TECH-0066,Tire & Brake Replacement,complete,2268.0,1.6,2023-04-07,7,Issue found during inspection — escalated,2023,2,1
LOG-37759,AC-0006,TECH-0096,Engine Inspection,complete,22910.0,7.3,2023-04-07,9,All systems nominal post-maintenance,2023,2,0
LOG-37760,AC-0106,TECH-0112,Structural Inspection,complete,8485.0,7.5,2023-04-07,10,Follow-up inspection required within 30 days,2023,2,0
LOG-37761,AC-0124,TECH-0125,Landing Gear Service,complete,5472.0,4.4,2023-04-07,0,Emergency repair required — grounded aircraft,2023,2,1
LOG-37762,AC-0138,TECH-0041,Fuel System Check,complete,5914.0,12.4,2023-04-07,11,No notes provided,2023,2,0
LOG-37763,AC-0070,TECH-0178,Hydraulic System Repair,complete,12940.0,5.9,2023-04-07,7,All systems nominal post-maintenance,2023,2,1
LOG-37764,AC-0138,TECH-0113,Structural Inspection,complete,7343.0,6.5,2023-04-07,3,Part ordered — awaiting delivery,2023,2,0
LOG-37765,AC-0106,TECH-0007,Tire & Brake Replacement,failed,3715.0,48.0,2023-04-07,0,Replaced worn components — within tolerance,2023,2,1
LOG-37766,AC-0044,TECH-0021,Tire & Brake Replacement,complete,4905.0,4.5,2023-04-07,7,Scheduled maintenance — no anomalies,2023,2,0
LOG-37767,AC-0056,TECH-0181,Landing Gear Service,pending,10122.0,2.3,2023-04-07,2,Issue found during inspection — escalated,2023,2,0
LOG-37768,AC-0132,TECH-0148,Hydraulic System Repair,pending,17650.0,9.8,2023-04-07,1,Routine check completed successfully,2023,2,0
LOG-37769,AC-0013,TECH-0193,Tire & Brake Replacement,pending,3882.0,14.0,2023-04-07,7,No notes provided,2023,2,1
LOG-37770,AC-0122,TECH-0160,Hydraulic System Repair,complete,16293.0,12.9,2023-04-07,5,All systems nominal post-maintenance,2023,2,0
LOG-37771,AC-0019,TECH-0096,Tire & Brake Replacement,complete,4762.0,9.0,2023-04-07,11,All systems nominal post-maintenance,2023,2,0
LOG-37772,AC-0090,TECH-0006,Fuel System Check,in_progress,3734.5,27.7,2023-04-07,8,Follow-up inspection required within 30 days,2023,2,0
LOG-37773,AC-0009,TECH-0041,Software Update,complete,856.0,14.6,2023-04-07,7,Replaced worn components — within tolerance,2023,2,0
LOG-37774,AC-0046,TECH-0033,Engine Inspection,complete,16594.0,8.6,2023-04-07,8,No notes provided,2023,2,0
LOG-37775,AC-0056,TECH-0153,Fuel System Check,complete,3751.0,6.9,2023-04-07,6,Emergency repair required — grounded aircraft,2023,2,0
LOG-37776,AC-0074,TECH-0024,Landing Gear Service,pending,6147.0,5.0,2023-04-07,6,No notes provided,2023,2,0
LOG-37777,AC-0040,TECH-0095,Structural Inspection,complete,4905.0,9.1,2023-04-07,5,Part ordered — awaiting delivery,2023,2,0
LOG-37778,AC-0067,TECH-0140,Software Update,in_progress,1700.0,5.9,2023-04-07,4,Emergency repair required — grounded aircraft,2023,2,0
LOG-37779,AC-0113,TECH-0165,Structural Inspection,complete,5239.0,13.0,2023-04-07,1,Replaced worn components — within tolerance,2023,2,0
LOG-37780,AC-0083,TECH-0106,Landing Gear Service,complete,9240.0,7.0,2023-04-07,9,Emergency repair required — grounded aircraft,2023,2,0
LOG-37781,AC-0062,TECH-0178,Avionics Check,complete,5672.0,8.8,2023-04-07,9,Replaced worn components — within tolerance,2023,2,0
LOG-37782,AC-0134,TECH-0009,Avionics Check,complete,8687.0,14.0,2023-04-07,10,No notes provided,2023,2,0
LOG-37783,AC-0029,TECH-0093,Engine Inspection,pending,23206.0,5.2,2023-04-07,5,No notes provided,2023,2,0
LOG-37784,AC-0019,TECH-0126,Engine Inspection,complete,15358.0,14.9,2023-04-07,10,Part ordered — awaiting delivery,2023,2,0
LOG-37785,AC-0114,TECH-0067,Tire & Brake Replacement,complete,1119.0,3.7,2023-04-07,7,Part ordered — awaiting delivery,2023,2,1
LOG-37786,AC-0108,TECH-0004,Fuel System Check,complete,3734.5,9.2,2023-04-07,0,All systems nominal post-maintenance,2023,2,0
LOG-37787,AC-0143,TECH-0054,Avionics Check,complete,9982.0,5.0,2023-04-07,10,All systems nominal post-maintenance,2023,2,0
LOG-37788,AC-0057,TECH-0085,Tire & Brake Replacement,pending,2982.0,3.6,2023-04-07,6,Part ordered — awaiting delivery,2023,2,0
LOG-37789,AC-0038,TECH-0134,Fuel System Check,failed,2481.0,56.3,2023-04-07,2,Issue found during inspection — escalated,2023,2,1
LOG-37790,AC-0021,TECH-0194,Hydraulic System Repair,complete,10629.0,14.4,2023-04-07,8,Scheduled maintenance — no anomalies,2023,2,0
LOG-37791,AC-0051,TECH-0165,Fuel System Check,complete,3734.5,3.5,2023-04-07,7,Replaced worn components — within tolerance,2023,2,0
LOG-37792,AC-0020,TECH-0045,Tire & Brake Replacement,in_progress,1248.0,27.4,2023-04-07,6,No notes provided,2023,2,0
LOG-37793,AC-0002,TECH-0142,Hydraulic System Repair,complete,7955.0,1.7,2023-04-07,8,All systems nominal post-maintenance,2023,2,0
LOG-37794,AC-0032,TECH-0084,Avionics Check,in_progress,9050.0,14.1,2023-04-07,1,No notes provided,2023,2,0
LOG-37795,AC-0111,TECH-0171,Structural Inspection,in_progress,2472.0,28.1,2023-04-07,11,No notes provided,2023,2,0
LOG-37796,AC-0092,TECH-0194,Avionics Check,pending,8759.0,3.7,2023-04-07,10,Part ordered — awaiting delivery,2023,2,1
LOG-37797,AC-0132,TECH-0111,Structural Inspection,complete,2908.0,13.3,2023-04-07,6,Part ordered — awaiting delivery,2023,2,1
LOG-37798,AC-0007,TECH-0135,Fuel System Check,failed,5079.0,10.3,2023-04-08,6,Emergency repair required — grounded aircraft,2023,2,1
LOG-37799,AC-0003,TECH-0055,Tire & Brake Replacement,failed,3039.0,14.0,2023-04-08,4,No notes provided,2023,2,1
LOG-37800,AC-0025,TECH-0165,Tire & Brake Replacement,complete,1988.0,7.0,2023-04-08,10,Part ordered — awaiting delivery,2023,2,1
LOG-37801,AC-0112,TECH-0016,Structural Inspection,complete,3869.0,8.2,2023-04-08,1,All systems nominal post-maintenance,2023,2,0
LOG-37802,AC-0009,TECH-0017,Hydraulic System Repair,complete,11025.5,5.1,2023-04-08,0,Part ordered — awaiting delivery,2023,2,1
LOG-37803,AC-0026,TECH-0071,Fuel System Check,complete,5131.0,3.0,2023-04-08,0,Part ordered — awaiting delivery,2023,2,0
LOG-37804,AC-0064,TECH-0090,Hydraulic System Repair,complete,8701.0,13.8,2023-04-08,8,Part ordered — awaiting delivery,2023,2,0
LOG-37805,AC-0018,TECH-0129,Fuel System Check,complete,5156.0,11.6,2023-04-08,0,Replaced worn components — within tolerance,2023,2,0
LOG-37806,AC-0091,TECH-0002,Hydraulic System Repair,pending,17990.0,5.2,2023-04-08,7,Issue found during inspection — escalated,2023,2,1
LOG-37807,AC-0002,TECH-0095,Structural Inspection,failed,6772.0,57.0,2023-04-08,7,No notes provided,2023,2,1
LOG-37808,AC-0001,TECH-0084,Software Update,complete,988.0,14.1,2023-04-08,0,No notes provided,2023,2,0
LOG-37809,AC-0048,TECH-0101,Software Update,complete,2111.0,12.7,2023-04-08,4,Scheduled maintenance — no anomalies,2023,2,0
LOG-37810,AC-0107,TECH-0123,Structural Inspection,complete,5458.0,2.5,2023-04-08,8,Part ordered — awaiting delivery,2023,2,0
LOG-37811,AC-0075,TECH-0161,Engine Inspection,complete,18935.0,1.2,2023-04-08,3,All systems nominal post-maintenance,2023,2,1
LOG-37812,AC-0026,TECH-0141,Tire & Brake Replacement,complete,4103.0,6.6,2023-04-08,9,Part ordered — awaiting delivery,2023,2,0
LOG-37813,AC-0006,TECH-0065,Software Update,pending,2188.0,4.2,2023-04-08,8,Part ordered — awaiting delivery,2023,2,0
LOG-37814,AC-0026,TECH-0051,Avionics Check,in_progress,11473.0,7.3,2023-04-08,5,Issue found during inspection — escalated,2023,2,0
LOG-37815,AC-0043,TECH-0161,Hydraulic System Repair,in_progress,12720.0,27.8,2023-04-08,1,No notes provided,2023,2,0
LOG-37816,AC-0122,TECH-0003,Landing Gear Service,in_progress,4824.0,23.2,2023-04-08,10,All systems nominal post-maintenance,2023,2,0
LOG-37817,AC-0129,TECH-0060,Landing Gear Service,complete,10000.0,7.7,2023-04-08,0,Part ordered — awaiting delivery,2023,2,0
LOG-37818,AC-0009,TECH-0172,Software Update,complete,1565.0,6.2,2023-04-08,4,Follow-up inspection required within 30 days,2023,2,0
LOG-37819,AC-0027,TECH-0122,Structural Inspection,complete,7160.0,3.7,2023-04-08,5,No notes provided,2023,2,0
LOG-37820,AC-0071,TECH-0104,Engine Inspection,complete,11452.0,13.1,2023-04-08,7,Emergency repair required — grounded aircraft,2023,2,1
LOG-37821,AC-0117,TECH-0133,Tire & Brake Replacement,complete,2932.0,8.7,2023-04-08,8,No notes provided,2023,2,0
LOG-37822,AC-0118,TECH-0175,Software Update,in_progress,1513.0,30.9,2023-04-08,9,No notes provided,2023,2,0
LOG-37823,AC-0003,TECH-0043,Avionics Check,complete,7117.0,1.1,2023-04-08,8,No notes provided,2023,2,1
LOG-37824,AC-0130,TECH-0047,Structural Inspection,pending,2709.0,8.9,2023-04-08,3,Part ordered — awaiting delivery,2023,2,1
LOG-37825,AC-0124,TECH-0006,Avionics Check,complete,14379.0,2.1,2023-04-08,9,Emergency repair required — grounded aircraft,2023,2,0
LOG-37826,AC-0074,TECH-0188,Structural Inspection,complete,2046.0,14.1,2023-04-08,9,Emergency repair required — grounded aircraft,2023,2,1
LOG-37827,AC-0081,TECH-0164,Software Update,in_progress,1729.5,16.5,2023-04-08,1,No notes provided,2023,2,0
LOG-37828,AC-0065,TECH-0165,Hydraulic System Repair,complete,5199.0,9.7,2023-04-08,9,Follow-up inspection required within 30 days,2023,2,0
LOG-37829,AC-0122,TECH-0118,Engine Inspection,pending,23962.0,14.5,2023-04-08,7,Follow-up inspection required within 30 days,2023,2,0
LOG-37830,AC-0146,TECH-0006,Software Update,complete,2913.0,5.5,2023-04-08,2,Emergency repair required — grounded aircraft,2023,2,1
LOG-37831,AC-0134,TECH-0030,Hydraulic System Repair,in_progress,17653.0,20.8,2023-04-08,7,Replaced worn components — within tolerance,2023,2,0
LOG-37832,AC-0102,TECH-0101,Fuel System Check,complete,4491.0,11.1,2023-04-08,8,Replaced worn components — within tolerance,2023,2,1
LOG-37833,AC-0042,TECH-0126,Hydraulic System Repair,pending,17340.0,6.0,2023-04-08,1,All systems nominal post-maintenance,2023,2,0
LOG-37834,AC-0111,TECH-0138,Tire & Brake Replacement,complete,2284.0,14.3,2023-04-08,0,Issue found during inspection — escalated,2023,2,0
LOG-37835,AC-0104,TECH-0156,Landing Gear Service,pending,11473.0,12.9,2023-04-08,11,No notes provided,2023,2,0
LOG-37836,AC-0004,TECH-0006,Landing Gear Service,complete,4720.0,2.8,2023-04-08,7,Follow-up inspection required within 30 days,2023,2,1
LOG-37837,AC-0099,TECH-0073,Landing Gear Service,complete,7510.5,5.2,2023-04-08,6,All systems nominal post-maintenance,2023,2,1
LOG-37838,AC-0132,TECH-0024,Landing Gear Service,complete,9092.0,9.0,2023-04-08,0,Issue found during inspection — escalated,2023,2,0
LOG-37839,AC-0065,TECH-0052,Fuel System Check,complete,5664.0,5.7,2023-04-08,4,Emergency repair required — grounded aircraft,2023,2,0
LOG-37840,AC-0041,TECH-0082,Structural Inspection,in_progress,3887.0,22.9,2023-04-08,0,Scheduled maintenance — no anomalies,2023,2,0
LOG-37841,AC-0147,TECH-0068,Structural Inspection,complete,9341.0,7.5,2023-04-08,2,No notes provided,2023,2,0
LOG-37842,AC-0149,TECH-0173,Engine Inspection,pending,22985.0,12.5,2023-04-08,9,Replaced worn components — within tolerance,2023,2,0
LOG-37843,AC-0116,TECH-0118,Landing Gear Service,complete,3487.0,7.2,2023-04-08,10,Part ordered — awaiting delivery,2023,2,0
LOG-37844,AC-0135,TECH-0027,Landing Gear Service,in_progress,11739.0,21.6,2023-04-09,8,All systems nominal post-maintenance,2023,2,0
LOG-37845,AC-0064,TECH-0196,Software Update,pending,2478.0,8.8,2023-04-09,3,All systems nominal post-maintenance,2023,2,0
LOG-37846,AC-0002,TECH-0013,Structural Inspection,pending,6450.0,10.6,2023-04-09,9,Issue found during inspection — escalated,2023,2,1
LOG-37847,AC-0115,TECH-0075,Software Update,complete,997.0,2.5,2023-04-09,5,Issue found during inspection — escalated,2023,2,0
LOG-37848,AC-0128,TECH-0147,Avionics Check,complete,11165.0,14.5,2023-04-09,9,Issue found during inspection — escalated,2023,2,0
LOG-37849,AC-0079,TECH-0161,Fuel System Check,complete,4638.0,7.5,2023-04-09,4,No notes provided,2023,2,0
LOG-37850,AC-0101,TECH-0013,Tire & Brake Replacement,complete,2604.0,6.2,2023-04-09,9,No notes provided,2023,2,0
LOG-37851,AC-0119,TECH-0007,Hydraulic System Repair,complete,13738.0,5.5,2023-04-09,7,Scheduled maintenance — no anomalies,2023,2,0
LOG-37852,AC-0074,TECH-0033,Engine Inspection,complete,20313.0,10.8,2023-04-09,7,Issue found during inspection — escalated,2023,2,0
LOG-37853,AC-0009,TECH-0160,Structural Inspection,complete,5881.0,12.2,2023-04-09,0,Issue found during inspection — escalated,2023,2,0
LOG-37854,AC-0023,TECH-0045,Structural Inspection,complete,2549.0,12.1,2023-04-09,9,Emergency repair required — grounded aircraft,2023,2,0
LOG-37855,AC-0014,TECH-0056,Hydraulic System Repair,complete,6227.0,10.0,2023-04-09,5,Replaced worn components — within tolerance,2023,2,0
LOG-37856,AC-0054,TECH-0200,Tire & Brake Replacement,complete,2122.0,9.0,2023-04-09,8,No notes provided,2023,2,0
LOG-37857,AC-0124,TECH-0046,Engine Inspection,complete,8161.0,13.3,2023-04-09,5,Scheduled maintenance — no anomalies,2023,2,1
LOG-37858,AC-0045,TECH-0019,Tire & Brake Replacement,failed,1367.0,23.0,2023-04-09,10,Follow-up inspection required within 30 days,2023,2,1
LOG-37859,AC-0016,TECH-0100,Structural Inspection,complete,9187.0,7.9,2023-04-09,9,No notes provided,2023,2,1
LOG-37860,AC-0102,TECH-0162,Landing Gear Service,in_progress,11122.0,10.1,2023-04-09,11,No notes provided,2023,2,0
LOG-37861,AC-0095,TECH-0191,Software Update,pending,1219.0,8.2,2023-04-09,7,Replaced worn components — within tolerance,2023,2,0
LOG-37862,AC-0109,TECH-0070,Landing Gear Service,pending,10190.0,8.2,2023-04-09,4,Routine check completed successfully,2023,2,0
LOG-37863,AC-0136,TECH-0125,Structural Inspection,in_progress,7765.0,18.2,2023-04-09,4,Routine check completed successfully,2023,2,0
LOG-37864,AC-0025,TECH-0054,Avionics Check,failed,8068.0,63.4,2023-04-09,2,Issue found during inspection — escalated,2023,2,1
LOG-37865,AC-0062,TECH-0183,Avionics Check,complete,10073.0,7.0,2023-04-09,8,All systems nominal post-maintenance,2023,2,0
LOG-37866,AC-0077,TECH-0050,Avionics Check,in_progress,12158.0,28.9,2023-04-09,4,Routine check completed successfully,2023,2,0
LOG-37867,AC-0146,TECH-0065,Fuel System Check,complete,5308.0,12.6,2023-04-09,4,Replaced worn components — within tolerance,2023,2,0
LOG-37868,AC-0050,TECH-0045,Landing Gear Service,complete,3456.0,15.8,2023-04-09,3,Routine check completed successfully,2023,2,0
LOG-37869,AC-0034,TECH-0030,Fuel System Check,complete,3733.0,14.9,2023-04-09,1,No notes provided,2023,2,0
LOG-37870,AC-0100,TECH-0079,Software Update,complete,959.0,3.9,2023-04-09,6,Emergency repair required — grounded aircraft,2023,2,0
LOG-37871,AC-0114,TECH-0073,Landing Gear Service,complete,6315.0,10.0,2023-04-09,11,Replaced worn components — within tolerance,2023,2,0
LOG-37872,AC-0081,TECH-0061,Software Update,failed,938.0,42.0,2023-04-09,4,Emergency repair required — grounded aircraft,2023,2,1
LOG-37873,AC-0012,TECH-0187,Hydraulic System Repair,pending,16906.0,4.2,2023-04-09,6,Replaced worn components — within tolerance,2023,2,0
LOG-37874,AC-0077,TECH-0130,Tire & Brake Replacement,pending,3012.0,4.7,2023-04-09,8,No notes provided,2023,2,1
LOG-37875,AC-0075,TECH-0158,Avionics Check,complete,5822.0,6.0,2023-04-09,2,Routine check completed successfully,2023,2,0
LOG-37876,AC-0055,TECH-0174,Hydraulic System Repair,complete,12464.0,15.9,2023-04-09,3,Emergency repair required — grounded aircraft,2023,2,0
LOG-37877,AC-0092,TECH-0068,Structural Inspection,complete,6798.0,6.1,2023-04-09,8,All systems nominal post-maintenance,2023,2,0
LOG-37878,AC-0088,TECH-0147,Fuel System Check,complete,4763.0,11.5,2023-04-09,8,All systems nominal post-maintenance,2023,2,0
LOG-37879,AC-0009,TECH-0005,Tire & Brake Replacement,complete,2913.0,4.9,2023-04-09,2,Scheduled maintenance — no anomalies,2023,2,0
LOG-37880,AC-0003,TECH-0073,Fuel System Check,complete,4931.0,13.1,2023-04-09,5,Scheduled maintenance — no anomalies,2023,2,0
LOG-37881,AC-0118,TECH-0057,Tire & Brake Replacement,complete,1651.0,11.4,2023-04-09,10,Emergency repair required — grounded aircraft,2023,2,0
LOG-37882,AC-0136,TECH-0191,Software Update,complete,2022.0,8.4,2023-04-09,6,No notes provided,2023,2,0
LOG-37883,AC-0030,TECH-0052,Structural Inspection,complete,9891.0,8.9,2023-04-09,0,Routine check completed successfully,2023,2,0
LOG-37884,AC-0067,TECH-0113,Engine Inspection,complete,9197.0,2.0,2023-04-09,0,All systems nominal post-maintenance,2023,2,0
LOG-37885,AC-0055,TECH-0059,Engine Inspection,complete,12229.0,7.4,2023-04-09,11,All systems nominal post-maintenance,2023,2,0
LOG-37886,AC-0123,TECH-0060,Tire & Brake Replacement,pending,2932.0,17.4,2023-04-09,4,Routine check completed successfully,2023,2,0
LOG-37887,AC-0043,TECH-0123,Engine Inspection,pending,11676.0,3.4,2023-04-09,5,Issue found during inspection — escalated,2023,2,0
LOG-37888,AC-0071,TECH-0080,Engine Inspection,failed,10708.0,59.9,2023-04-09,0,Issue found during inspection — escalated,2023,2,1
LOG-37889,AC-0062,TECH-0123,Fuel System Check,complete,2097.0,15.5,2023-04-10,1,Routine check completed successfully,2023,2,0
LOG-37890,AC-0110,TECH-0084,Fuel System Check,complete,4226.0,10.8,2023-04-10,6,No notes provided,2023,2,0
LOG-37891,AC-0029,TECH-0148,Software Update,failed,845.0,63.6,2023-04-10,7,Routine check completed successfully,2023,2,1
LOG-37892,AC-0115,TECH-0103,Landing Gear Service,complete,3243.0,4.6,2023-04-10,6,No notes provided,2023,2,0
LOG-37893,AC-0002,TECH-0161,Hydraulic System Repair,failed,10522.0,55.7,2023-04-10,1,Replaced worn components — within tolerance,2023,2,1
LOG-37894,AC-0090,TECH-0140,Fuel System Check,complete,4071.0,8.1,2023-04-10,2,No notes provided,2023,2,0
LOG-37895,AC-0105,TECH-0149,Landing Gear Service,complete,3095.0,4.5,2023-04-10,11,Issue found during inspection — escalated,2023,2,0
LOG-37896,AC-0057,TECH-0056,Structural Inspection,complete,2122.0,15.8,2023-04-10,10,No notes provided,2023,2,0
LOG-37897,AC-0042,TECH-0120,Fuel System Check,complete,3714.0,6.6,2023-04-10,4,All systems nominal post-maintenance,2023,2,1
LOG-37898,AC-0049,TECH-0151,Avionics Check,complete,8172.0,2.3,2023-04-10,5,Routine check completed successfully,2023,2,0
LOG-37899,AC-0018,TECH-0148,Avionics Check,complete,12959.0,3.9,2023-04-10,5,Follow-up inspection required within 30 days,2023,2,0
LOG-37900,AC-0027,TECH-0049,Tire & Brake Replacement,complete,3232.0,3.5,2023-04-10,7,Issue found during inspection — escalated,2023,2,0
LOG-37901,AC-0118,TECH-0175,Software Update,failed,2272.0,43.6,2023-04-10,7,No notes provided,2023,2,1
LOG-37902,AC-0054,TECH-0070,Hydraulic System Repair,complete,14288.0,5.2,2023-04-10,0,Part ordered — awaiting delivery,2023,2,0
LOG-37903,AC-0150,TECH-0045,Hydraulic System Repair,complete,14636.0,5.6,2023-04-10,7,Part ordered — awaiting delivery,2023,2,0
LOG-37904,AC-0063,TECH-0163,Structural Inspection,complete,8159.0,12.8,2023-04-10,9,Follow-up inspection required within 30 days,2023,2,0
LOG-37905,AC-0092,TECH-0072,Software Update,in_progress,847.0,7.9,2023-04-10,10,Part ordered — awaiting delivery,2023,2,0
LOG-37906,AC-0084,TECH-0120,Landing Gear Service,in_progress,7804.0,11.7,2023-04-10,10,All systems nominal post-maintenance,2023,2,0
LOG-37907,AC-0061,TECH-0120,Tire & Brake Replacement,complete,2514.0,14.9,2023-04-10,9,No notes provided,2023,2,0
LOG-37908,AC-0082,TECH-0155,Software Update,failed,881.0,25.7,2023-04-10,5,No notes provided,2023,2,1
LOG-37909,AC-0042,TECH-0047,Avionics Check,complete,5701.0,2.1,2023-04-10,5,Part ordered — awaiting delivery,2023,2,0
LOG-37910,AC-0096,TECH-0032,Landing Gear Service,complete,7510.5,5.1,2023-04-10,8,Scheduled maintenance — no anomalies,2023,2,1
LOG-37911,AC-0074,TECH-0029,Structural Inspection,complete,8871.0,7.7,2023-04-10,10,No notes provided,2023,2,0
LOG-37912,AC-0137,TECH-0199,Landing Gear Service,pending,7180.0,11.2,2023-04-10,10,Scheduled maintenance — no anomalies,2023,2,1
LOG-37913,AC-0119,TECH-0053,Avionics Check,failed,5529.0,30.0,2023-04-10,1,Emergency repair required — grounded aircraft,2023,2,1
LOG-37914,AC-0025,TECH-0093,Fuel System Check,pending,4489.0,2.4,2023-04-10,2,Part ordered — awaiting delivery,2023,2,1
LOG-37915,AC-0141,TECH-0184,Structural Inspection,complete,6208.0,3.8,2023-04-10,0,Routine check completed successfully,2023,2,0
LOG-37916,AC-0047,TECH-0043,Landing Gear Service,pending,8257.0,11.3,2023-04-10,1,Replaced worn components — within tolerance,2023,2,0
LOG-37917,AC-0122,TECH-0100,Landing Gear Service,pending,5586.0,13.4,2023-04-10,3,No notes provided,2023,2,0
LOG-37918,AC-0133,TECH-0112,Software Update,complete,821.0,4.5,2023-04-10,0,Replaced worn components — within tolerance,2023,2,0
LOG-37919,AC-0031,TECH-0132,Tire & Brake Replacement,complete,3017.0,6.9,2023-04-10,3,Routine check completed successfully,2023,2,0
LOG-37920,AC-0098,TECH-0192,Landing Gear Service,complete,7166.0,1.1,2023-04-10,1,Emergency repair required — grounded aircraft,2023,2,0
LOG-37921,AC-0115,TECH-0091,Tire & Brake Replacement,complete,3734.0,15.3,2023-04-10,11,Part ordered — awaiting delivery,2023,2,0
LOG-37922,AC-0052,TECH-0151,Software Update,complete,2325.0,2.8,2023-04-10,7,Follow-up inspection required within 30 days,2023,2,1
LOG-37923,AC-0107,TECH-0060,Software Update,complete,2293.0,1.9,2023-04-10,9,Routine check completed successfully,2023,2,1
LOG-37924,AC-0086,TECH-0030,Landing Gear Service,complete,6906.0,15.5,2023-04-10,8,Follow-up inspection required within 30 days,2023,2,0
LOG-37925,AC-0133,TECH-0043,Hydraulic System Repair,complete,8241.0,8.7,2023-04-10,11,Issue found during inspection — escalated,2023,2,0
LOG-37926,AC-0012,TECH-0048,Structural Inspection,complete,6228.0,15.8,2023-04-10,11,Follow-up inspection required within 30 days,2023,2,0
LOG-37927,AC-0021,TECH-0007,Structural Inspection,pending,2497.0,14.4,2023-04-10,9,Part ordered — awaiting delivery,2023,2,0
LOG-37928,AC-0009,TECH-0087,Landing Gear Service,complete,6525.0,14.9,2023-04-10,7,Emergency repair required — grounded aircraft,2023,2,0
LOG-37929,AC-0093,TECH-0031,Landing Gear Service,failed,5745.0,24.4,2023-04-10,0,Scheduled maintenance — no anomalies,2023,2,1
LOG-37930,AC-0091,TECH-0118,Tire & Brake Replacement,pending,2621.0,5.4,2023-04-10,1,No notes provided,2023,2,0
LOG-37931,AC-0145,TECH-0019,Fuel System Check,complete,2322.0,4.2,2023-04-10,1,Routine check completed successfully,2023,2,0
LOG-37932,AC-0104,TECH-0052,Hydraulic System Repair,complete,12068.0,12.9,2023-04-10,11,Part ordered — awaiting delivery,2023,2,0
LOG-37933,AC-0136,TECH-0068,Fuel System Check,complete,2898.0,7.5,2023-04-10,9,Follow-up inspection required within 30 days,2023,2,0
LOG-37934,AC-0062,TECH-0134,Software Update,pending,2257.0,18.4,2023-04-10,3,Scheduled maintenance — no anomalies,2023,2,0
LOG-37935,AC-0029,TECH-0122,Tire & Brake Replacement,complete,1988.0,10.4,2023-04-11,11,Replaced worn components — within tolerance,2023,2,1
LOG-37936,AC-0083,TECH-0060,Avionics Check,in_progress,8214.0,19.8,2023-04-11,5,Scheduled maintenance — no anomalies,2023,2,1
LOG-37937,AC-0074,TECH-0093,Hydraulic System Repair,complete,10933.0,7.3,2023-04-11,11,All systems nominal post-maintenance,2023,2,0
LOG-37938,AC-0034,TECH-0118,Software Update,complete,2734.0,10.9,2023-04-11,0,No notes provided,2023,2,0
LOG-37939,AC-0060,TECH-0140,Landing Gear Service,complete,3876.0,5.0,2023-04-11,9,Replaced worn components — within tolerance,2023,2,0
LOG-37940,AC-0104,TECH-0166,Tire & Brake Replacement,pending,1683.0,12.2,2023-04-11,6,Emergency repair required — grounded aircraft,2023,2,0
LOG-37941,AC-0115,TECH-0141,Landing Gear Service,in_progress,9162.0,11.4,2023-04-11,6,All systems nominal post-maintenance,2023,2,0
LOG-37942,AC-0132,TECH-0028,Landing Gear Service,failed,8599.0,62.3,2023-04-11,0,Part ordered — awaiting delivery,2023,2,1
LOG-37943,AC-0137,TECH-0005,Landing Gear Service,complete,5187.0,8.3,2023-04-11,10,All systems nominal post-maintenance,2023,2,1
LOG-37944,AC-0090,TECH-0174,Software Update,in_progress,1632.0,7.8,2023-04-11,11,No notes provided,2023,2,0
LOG-37945,AC-0077,TECH-0046,Software Update,complete,2402.0,6.5,2023-04-11,2,Emergency repair required — grounded aircraft,2023,2,0
LOG-37946,AC-0121,TECH-0081,Hydraulic System Repair,failed,15732.0,37.9,2023-04-11,11,Follow-up inspection required within 30 days,2023,2,1
LOG-37947,AC-0001,TECH-0155,Landing Gear Service,complete,6994.0,11.6,2023-04-11,6,All systems nominal post-maintenance,2023,2,0
LOG-37948,AC-0073,TECH-0154,Avionics Check,complete,9982.0,6.2,2023-04-11,6,Routine check completed successfully,2023,2,0
